Loan_amt,Loan_term,emp_length,Home,Income_source_verified,Income_verified,Income_thou,Debt_income,delinq_2yrs,Credit_history_length,FICO,open_acc,Derogatory_recs,Revol_balance,Revol_util,Loan_rate
10000,36,< 1 year,MORTGAGE,0,0,90,6.08,0,20.9260274,767,10,0,9747,0.294,6.03
12000,36,10+ years,RENT,0,0,95,7.67,0,12.75890411,692,6,0,7944,0.563,11.67
5000,36,7 years,RENT,1,0,45,28.8,0,13.17260274,677,5,0,1758,0.259,11.67
12000,60,n/a,MORTGAGE,0,1,52,11.89,0,13.50958904,687,7,0,12676,0.839,15.61
4000,36,2 years,MORTGAGE,0,0,110,18.19,0,14.25753425,687,19,1,8192,0.573,10.99
21000,36,4 years,RENT,1,0,220,11.5,1,26.6,692,10,0,25022,0.581,10.99
8000,36,< 1 year,RENT,0,0,40,10.23,1,11.25753425,687,11,0,8609,0.594,8.39
17000,36,9 years,RENT,0,0,52,20.86,0,16.09315068,732,8,0,16964,0.631,13.98
24000,36,7 years,OWN,1,0,103.2,12.67,1,12.17260274,672,11,0,17339,0.858,10.99
5000,36,1 year,RENT,0,0,35,18.14,0,4.334246575,672,7,0,3369,0.648,12.99
20000,60,9 years,RENT,0,1,70,11.11,0,27.93150685,662,4,1,6490,0.84,18.99
6000,36,< 1 year,MORTGAGE,1,0,30,23.08,0,22.2630137,717,8,0,4605,0.309,13.35
12000,60,< 1 year,MORTGAGE,0,1,120,3.2,0,18.9260274,667,10,1,7484,0.764,15.61
3000,36,10+ years,RENT,0,1,110,1.93,0,19.51506849,667,5,1,7175,0.412,10.99
17600,36,10+ years,MORTGAGE,1,0,149,13.24,2,26.43287671,692,10,0,4383,0.674,12.49
25000,60,8 years,MORTGAGE,1,0,57.747,16.65,0,7.002739726,692,9,0,8322,0.849,17.57
35000,36,10+ years,MORTGAGE,0,0,120,19.24,5,37.77534247,712,15,0,263018,0.538,12.49
35000,36,10+ years,MORTGAGE,0,1,118,18.42,0,11.59178082,737,11,0,21381,0.478,8.39
24125,36,6 years,MORTGAGE,1,0,55,15.62,0,18.00821918,712,20,0,21979,0.386,11.67
25000,60,4 years,MORTGAGE,1,0,83,8.11,0,9.84109589,722,10,0,17899,0.298,13.35
8800,36,3 years,MORTGAGE,0,0,70,28.37,1,9.169863014,682,10,2,4812,0.391,12.99
34350,36,6 years,MORTGAGE,0,1,160,17.56,0,24.51780822,702,15,0,20596,0.684,8.39
14000,36,10+ years,RENT,0,0,128,6.12,0,20.84931507,787,6,0,13533,0.244,6.03
12000,36,10+ years,RENT,0,0,90,13.99,0,20.34520548,692,13,0,20005,0.41,12.49
6400,36,4 years,RENT,0,0,44,26.21,0,12.00547945,707,19,0,9549,0.601,10.99
15000,36,9 years,MORTGAGE,1,0,46,26.04,0,25.09863014,687,9,0,9009,0.888,14.99
3000,36,4 years,RENT,0,0,40,13.17,0,10.16986301,702,11,0,8059,0.349,13.35
8775,36,10+ years,MORTGAGE,1,0,50,17.69,1,24.68493151,702,22,0,7753,0.247,14.49
10000,36,8 years,RENT,0,0,44.18,11.14,0,12.84383562,692,11,0,6718,0.338,10.99
9450,36,10+ years,RENT,1,0,25,24.1,0,31.77260274,662,6,1,3425,0.761,15.61
20000,36,4 years,RENT,1,0,77,14.11,2,14.17260274,697,8,0,7395,0.552,10.15
10000,36,7 years,RENT,1,0,75,22.22,1,15.42739726,662,9,0,6953,0.838,10.99
4000,36,2 years,MORTGAGE,0,1,130,8.89,1,19.0109589,757,12,0,0,0,6.49
8000,36,10+ years,RENT,0,1,55,7.14,1,12.33972603,662,5,0,7839,0.922,11.67
2000,36,10+ years,MORTGAGE,0,1,90,0.59,1,12.00547945,717,5,0,60,0.026,20.99
6500,36,< 1 year,RENT,0,0,100.5,15.83,0,20.76438356,672,6,0,6606,0.667,9.17
23000,60,10+ years,MORTGAGE,1,0,57,13.1,3,31.35342466,677,9,0,20132,0.735,13.35
10000,36,3 years,MORTGAGE,1,0,73,6.21,0,40.27671233,712,18,0,4021,0.076,10.15
25000,60,5 years,RENT,1,0,870,0.21,0,4,717,8,0,14014,0,25.89
21350,36,10+ years,MORTGAGE,1,0,56,33.06,2,31.27123288,692,10,0,10246,0.697,13.35
12600,60,7 years,MORTGAGE,1,0,35,14.2,0,11.17260274,677,6,0,9931,0.725,23.43
15000,36,10+ years,RENT,0,0,51,29.65,1,38.86027397,692,21,0,20028,0.356,8.39
5000,36,10+ years,MORTGAGE,1,0,59,26.45,2,12.75890411,662,14,0,34341,0.867,24.08
13800,36,10+ years,RENT,1,0,75,11.2,0,14.00547945,687,8,0,30020,0.85,13.35
28000,60,10+ years,MORTGAGE,0,1,130,13.83,0,10.50684932,667,7,0,7267,0.855,20.2
13000,36,< 1 year,RENT,0,1,57,24.59,0,8.336986301,662,20,0,12167,0.751,20.99
5000,36,6 years,RENT,1,0,50,20.16,0,14.84383562,697,9,0,15414,0.565,8.39
5000,36,10+ years,RENT,0,0,56,2.53,0,22.09589041,787,12,0,5458,0.123,12.49
24000,60,7 years,RENT,1,0,100,7.87,0,15.51232877,677,18,0,6933,1.005,20.2
20000,36,7 years,MORTGAGE,1,0,244,6.06,0,47.19726027,762,24,0,25276,0.196,6.03
14000,36,2 years,MORTGAGE,1,0,72,25.33,4,11.33972603,682,11,0,13574,0.78,9.17
10000,36,10+ years,OWN,0,0,68,19.76,0,26.26575342,707,13,0,5268,0.238,11.67
5000,36,3 years,RENT,1,0,84,8.62,0,8.84109589,687,4,0,5105,0.963,12.49
12000,36,10+ years,RENT,0,0,50,23.97,0,16.00821918,757,9,0,4904,0.412,8.39
7200,36,n/a,MORTGAGE,0,1,32.58,23.79,2,14.59178082,662,5,0,5407,0.901,18.99
20000,60,< 1 year,MORTGAGE,1,0,80,9.09,0,17.26027397,717,7,0,11797,0.733,14.99
7200,36,10+ years,MORTGAGE,1,0,45,8.35,0,11.33972603,702,10,0,3632,0.391,12.49
10000,36,2 years,OWN,0,0,140,5.41,2,27.76986301,717,12,0,25198,0.53,10.99
12000,36,10+ years,MORTGAGE,1,0,105,10.11,0,29.26849315,672,15,0,23248,0.511,13.35
12125,60,6 years,MORTGAGE,0,0,34,29.16,1,18.84657534,672,5,1,4283,0.952,20.99
10000,36,1 year,RENT,1,0,50,26.84,0,8.002739726,682,7,1,5119,0.539,18.99
12000,36,3 years,RENT,0,0,72.512,5.59,0,9.169863014,667,24,0,7840,0.372,9.17
15000,60,6 years,OWN,1,0,42,13.63,0,17.76164384,662,6,0,3419,0.727,15.61
4000,36,2 years,MORTGAGE,0,0,24.012,25.99,0,13.67671233,702,9,0,8851,0.763,20.99
23450,60,10+ years,OWN,1,0,51,15.74,0,18.84657534,732,13,0,26117,0.446,17.57
16675,60,2 years,MORTGAGE,1,0,55.5,25.47,0,15.26027397,697,12,1,7787,0.345,17.57
25000,60,8 years,MORTGAGE,1,0,250,11.55,1,26.85205479,662,6,0,36144,0.977,25.83
10500,36,9 years,RENT,1,0,55,22.61,0,19.2630137,722,14,0,14707,0.537,12.49
35000,60,10+ years,MORTGAGE,0,1,145,23.96,0,19.76438356,722,23,0,47774,0.418,13.35
15000,36,10+ years,MORTGAGE,1,0,55,16.98,2,20.84931507,672,14,0,31204,0.77,12.49
6000,36,1 year,MORTGAGE,1,0,105,17.29,0,14.25753425,667,10,0,290,0.036,10.99
17000,36,10+ years,RENT,1,0,88,16.03,0,22.09589041,677,16,0,12367,0.836,13.98
21600,60,10+ years,RENT,0,1,78,19.42,2,22.34520548,662,13,0,6884,0.534,19.52
12000,36,3 years,MORTGAGE,0,0,94,21.09,0,24.92876712,752,23,0,39337,0.406,8.39
2125,36,4 years,MORTGAGE,0,1,54,24.6,0,13.75890411,662,26,0,4126,0.264,15.61
32100,60,10+ years,MORTGAGE,0,1,70,23.14,0,36.77534247,737,16,0,13757,0.433,18.24
20000,36,7 years,MORTGAGE,0,1,75,9.46,0,14.75890411,707,8,1,11104,0.41,10.15
35000,60,8 years,MORTGAGE,0,1,200,11.37,1,16.26027397,667,10,0,9642,0.346,24.5
19075,36,4 years,MORTGAGE,0,0,120,9.57,0,25.43287671,772,7,0,13925,0.379,7.69
16000,60,10+ years,RENT,1,0,85,16.39,1,20.2630137,667,6,0,12083,0.967,15.61
26000,60,3 years,OWN,1,0,90,2.12,6,19.17808219,682,7,2,6188,0.27,20.2
20625,60,3 years,MORTGAGE,1,0,120,14.34,0,19.51506849,677,11,1,4466,0.267,17.57
20000,36,n/a,RENT,1,0,103.32,15.17,1,23.34794521,712,17,0,19612,0.447,11.67
10000,36,n/a,MORTGAGE,1,0,125,10.12,0,21.17808219,772,13,0,19868,0.254,7.12
13475,36,10+ years,MORTGAGE,0,0,70,28.39,0,9.002739726,717,7,0,7795,0.52,12.49
15000,36,2 years,MORTGAGE,0,0,41,27.58,0,17.76164384,717,12,0,19165,0.647,10.15
21750,60,2 years,RENT,1,0,55,29.99,0,15.34246575,687,16,0,16928,0.531,16.29
11000,36,1 year,MORTGAGE,0,0,82.1,34.53,0,32.69041096,767,16,0,30426,0.392,8.39
35000,60,7 years,MORTGAGE,0,1,95,20.65,1,24.09863014,717,11,0,22204,0.748,14.99
28500,60,2 years,MORTGAGE,1,0,65,23.88,0,32.18630137,677,7,0,32810,0.6,19.52
8000,36,1 year,RENT,0,0,28.8,26.75,0,11.42465753,712,9,0,6870,0.438,10.15
10000,36,1 year,RENT,1,0,56,12.61,0,3.915068493,672,8,0,8725,0.443,13.35
18900,36,n/a,RENT,0,1,42,22.34,1,40.44383562,722,8,0,15746,0.608,10.99
12000,36,7 years,MORTGAGE,0,0,100,25.74,0,21.68219178,807,11,0,10522,0.153,6.03
6000,36,n/a,OWN,0,1,50,29.76,0,16.51232877,667,12,3,6445,0.565,16.99
8675,36,10+ years,MORTGAGE,1,0,60.9,16.97,1,12.33972603,717,8,0,8767,0.393,11.67
10800,36,4 years,RENT,0,1,36,13.3,1,5.167123288,682,11,0,7562,0.497,20.99
3000,36,10+ years,MORTGAGE,0,0,71.5,16.45,0,15.84657534,692,5,0,14584,0.81,18.99
2500,36,8 years,MORTGAGE,0,0,52.4,25.74,5,15.92328767,677,8,0,1267,0.422,18.24
15000,60,10+ years,OWN,1,0,70,16.65,0,14.42465753,667,15,0,13926,0.588,15.61
8000,36,4 years,RENT,0,0,58,15.73,0,11.50958904,752,16,0,11281,0.113,6.03
16800,60,5 years,MORTGAGE,0,0,56,28.57,0,9.421917808,687,17,0,11061,0.537,13.98
10400,36,3 years,MORTGAGE,0,0,57,19.6,0,12.84383562,662,8,1,7036,0.628,10.99
12000,36,2 years,RENT,0,1,36,15.75,0,6.753424658,687,9,0,13003,0.65,10.15
27575,60,1 year,RENT,1,0,60,27.88,0,15.92328767,682,8,0,5642,0.94,16.99
10000,60,n/a,RENT,0,1,24.794,28.41,1,29.10136986,707,11,1,7087,0.319,16.99
4000,36,< 1 year,RENT,0,1,25,3.26,0,16.59452055,667,5,1,2615,0.12,12.49
11200,36,10+ years,RENT,1,0,48,22.63,0,14.75890411,667,5,0,8008,0.953,13.98
27975,60,1 year,MORTGAGE,1,0,172,6.99,0,18.59452055,687,12,0,13276,0.476,17.57
20000,60,2 years,MORTGAGE,0,1,93,19.61,1,15.17534247,677,12,0,15765,0.63,18.99
35000,36,1 year,RENT,0,1,145,6.67,2,20.84931507,682,7,0,36145,0.698,12.99
15000,36,10+ years,RENT,0,1,97.632,5.22,0,21.9260274,662,8,4,10563,0.788,16.29
19200,60,9 years,MORTGAGE,0,0,51,24.54,2,19.17808219,672,11,0,30834,0.619,13.98
35000,36,8 years,RENT,0,1,150,27.19,0,21.17808219,717,24,0,74612,0.65,10.99
28000,36,9 years,MORTGAGE,0,1,295,12.41,0,26.01369863,702,21,0,103625,0.753,10.99
15000,36,6 years,MORTGAGE,0,0,70,11.76,1,14.59178082,682,14,0,8892,0.32,8.39
3000,36,4 years,MORTGAGE,0,1,36,32.33,0,15.17534247,682,14,1,5759,0.59,13.98
10950,60,10+ years,RENT,1,0,35,18.5,2,16.59452055,662,9,0,9833,0.673,15.61
18825,60,3 years,RENT,1,0,45,18.42,0,14.33972603,662,16,0,30280,0.848,15.61
15575,60,10+ years,MORTGAGE,0,0,44.405,32.51,0,16.67945205,707,12,0,11264,0.498,19.52
20000,36,< 1 year,MORTGAGE,1,0,135,9.36,0,15.17534247,777,12,0,50820,0.415,6.03
20000,60,10+ years,MORTGAGE,1,0,104.48256,19.55,5,30.18356164,662,14,0,17789,0.738,15.61
25000,36,10+ years,MORTGAGE,1,0,105,12.35,0,15.26027397,707,15,1,16310,0.663,8.39
23000,36,10+ years,MORTGAGE,1,0,58.822,19.26,0,19.84931507,737,12,0,27023,0.42,6.49
16000,36,1 year,RENT,0,0,64,10.33,1,25.85205479,687,16,0,12389,0.4,13.35
6500,36,10+ years,RENT,1,0,45,17.01,0,14.92328767,697,13,1,8466,0.434,11.67
14400,60,1 year,RENT,1,0,115,5.28,0,12.84383562,692,8,0,8007,0.372,12.49
21750,36,10+ years,MORTGAGE,1,0,62,17.23,0,14.50958904,702,15,0,36774,0.652,13.98
35000,60,10+ years,MORTGAGE,0,1,185,13.3,0,12.17260274,692,15,0,24996,0.727,17.57
25000,60,10+ years,MORTGAGE,1,0,65,29.71,0,17.00821918,687,19,0,29146,0.583,14.49
7775,36,2 years,RENT,0,1,26,26.13,0,19.0109589,662,9,0,13747,0.929,24.5
4000,36,2 years,MORTGAGE,0,0,85,7.13,0,13.50958904,722,14,1,7225,0.29,10.15
28000,60,2 years,MORTGAGE,1,0,77.6,2.88,0,23.34794521,822,19,0,5041,0.063,17.57
28000,36,6 years,MORTGAGE,1,0,125,30.04,1,21.34520548,682,12,0,49253,0.866,14.99
25000,36,10+ years,RENT,1,0,80,28.25,0,14.92328767,682,19,0,26445,0.694,12.99
11825,60,6 years,OWN,0,1,33,17.78,0,15.42739726,667,34,0,14232,0.627,20.99
3000,36,2 years,RENT,0,0,45,6.21,0,40.69589041,687,8,0,7324,0.581,10.15
16000,36,5 years,RENT,0,1,56.4,23.09,0,12.33972603,682,12,0,17451,0.46,11.67
18850,36,10+ years,RENT,1,0,75,10.58,2,29.85479452,672,23,0,20936,0.518,16.99
16000,60,2 years,MORTGAGE,1,0,50,23.74,0,10.25479452,697,12,0,22120,0.679,14.99
10000,36,3 years,RENT,1,0,35,33.52,0,10.25479452,682,8,0,10186,0.712,12.99
16625,60,10+ years,RENT,0,0,66.096,20.12,0,15.26027397,692,13,0,31100,0.845,20.2
25000,36,3 years,OWN,1,0,140,13.99,0,15.51232877,682,9,0,5369,0.27,15.61
25000,60,10+ years,MORTGAGE,1,0,75,13.12,0,12.09041096,682,9,0,28964,0.95,17.57
6000,36,2 years,RENT,0,0,24,24.5,1,9.589041096,682,12,1,6641,0.327,12.49
9800,36,10+ years,MORTGAGE,0,0,70,21.77,0,14.25753425,717,18,0,27758,0.574,10.15
20000,36,10+ years,MORTGAGE,0,1,96,18.36,0,15.67945205,667,12,0,17405,0.578,14.99
18000,60,10+ years,RENT,0,1,53.461,6.58,0,10.6739726,677,8,1,8850,0.543,17.57
14400,36,9 years,RENT,1,0,58.752,21.41,0,8.254794521,697,10,0,11889,0.399,10.99
3000,36,5 years,RENT,0,0,38,5.37,0,4,662,6,0,2235,0.319,13.98
16000,60,5 years,MORTGAGE,0,0,60,28.14,0,25.76712329,752,29,0,27711,0.256,8.39
28000,60,2 years,MORTGAGE,1,0,147,4.96,0,13.84383562,792,9,0,6226,0.207,10.99
11000,60,10+ years,RENT,1,0,26.8,28.71,0,14.67671233,697,11,2,11116,0.614,14.49
12175,36,3 years,MORTGAGE,1,0,50,26.98,1,16.59452055,677,13,0,4754,0.399,20.2
35000,36,10+ years,MORTGAGE,0,1,100,4.97,0,21.17808219,707,8,0,19092,0.457,18.24
10000,60,1 year,MORTGAGE,1,0,67,15.31,0,15.67945205,722,12,0,14330,0.437,13.35
25000,36,2 years,MORTGAGE,1,0,133,12.48,0,39.10958904,712,16,0,30192,0.696,7.12
21000,36,2 years,RENT,0,0,135,12.24,0,23.26575342,747,11,0,18794,0.556,7.69
24000,36,4 years,RENT,0,0,80,5.44,0,13.50958904,677,8,0,10670,0.466,25.57
20000,60,5 years,RENT,1,0,70,16.49,0,19.59726027,702,11,0,17718,0.622,13.98
24000,36,7 years,RENT,1,0,225,21.16,0,15.67945205,732,12,0,34521,0.544,9.17
11200,60,2 years,RENT,1,0,40,15.54,0,5.671232877,667,11,0,11958,0.601,20.2
6000,36,10+ years,MORTGAGE,0,1,149,10.87,6,27.35068493,677,8,0,3503,0.898,12.49
13500,60,10+ years,MORTGAGE,1,0,63.195,24.69,0,20.2630137,697,10,0,17376,0.736,17.57
10000,36,2 years,RENT,0,0,50,19.49,3,17.67945205,677,10,0,4615,0.435,11.67
12000,36,2 years,MORTGAGE,0,1,45,25.36,0,18.42739726,782,12,0,6342,0.265,6.03
12000,36,n/a,MORTGAGE,0,1,46.3,22.89,2,24.76712329,687,6,0,6755,0.3,13.98
4950,36,4 years,MORTGAGE,0,0,47.28022,11.47,0,12.09041096,662,6,2,3295,0.515,11.67
5325,36,7 years,MORTGAGE,0,0,85,16.55,2,15.09315068,692,16,1,3824,0.121,8.39
11200,36,1 year,RENT,1,0,35,17.73,0,12.42465753,757,13,0,1858,0.221,12.99
3000,36,6 years,OWN,0,0,30,18.72,0,10.16986301,687,16,0,2912,0.227,13.35
22500,60,10+ years,MORTGAGE,0,1,67,24.49,0,15.26027397,697,9,0,16759,0.859,22.15
12600,60,3 years,OWN,0,1,50,14.47,0,26.85205479,682,10,1,4300,0.35,20.2
11000,36,1 year,MORTGAGE,0,0,39.312,26.5,0,8.421917808,682,15,0,9887,0.414,11.67
16000,60,3 years,MORTGAGE,1,0,85,15.3,0,12.50958904,662,8,0,9642,0.831,15.61
24000,36,10+ years,MORTGAGE,0,1,600,4.44,0,27.43561644,717,10,0,40343,0,10.15
12000,60,5 years,MORTGAGE,0,0,55,16.71,0,16.84657534,702,15,0,14898,0.481,12.49
8000,36,3 years,OWN,0,0,100,12.76,4,23.34794521,682,14,0,212994,0.721,16.29
9000,36,2 years,RENT,1,0,45.5,21.21,0,17.92328767,687,16,1,10882,0.716,11.67
30000,36,10+ years,MORTGAGE,0,1,114,1.62,0,19.0109589,817,12,0,9907,0.113,10.99
20400,60,10+ years,MORTGAGE,1,0,50,25.44,1,19.43013699,662,9,1,28450,0.47,14.49
2500,36,1 year,OWN,0,0,22.718,28.12,1,27.43561644,677,6,0,1736,0.62,17.57
10950,36,8 years,RENT,0,0,42,8.11,0,10.16986301,667,9,0,2687,0.21,17.57
15000,36,4 years,MORTGAGE,0,0,130,11.34,0,16.34246575,727,10,0,8580,0.636,9.17
14000,36,7 years,MORTGAGE,0,0,71.9,14.1,1,18.42739726,672,15,2,3887,0.442,20.2
5000,36,5 years,RENT,0,0,54,24.16,0,13.33972603,672,16,0,4615,0.53,14.49
16250,60,9 years,MORTGAGE,1,0,55,17.7,0,29.26849315,667,12,1,6616,0.788,19.52
12000,60,5 years,MORTGAGE,0,0,61,16.19,0,10.3369863,772,12,0,3566,0.187,10.15
8800,36,8 years,RENT,0,0,42,6.19,0,9.002739726,757,4,0,8601,0.395,7.12
5000,36,< 1 year,OWN,1,0,55,17.5,0,11.75890411,672,14,1,3506,0.428,13.35
7200,36,10+ years,MORTGAGE,0,0,55,24.17,0,17.17534247,662,14,0,6856,0.483,11.67
25325,36,5 years,MORTGAGE,0,1,300,15.68,0,10.3369863,792,10,0,0,0,9.17
4500,36,10+ years,RENT,0,0,86,13.85,0,23.68493151,687,5,0,19984,0.873,16.29
5000,36,3 years,RENT,0,0,40,8.76,0,11.84383562,697,5,0,9383,0.809,10.15
12000,36,2 years,RENT,0,0,76,3.44,0,9.421917808,782,8,0,0,0,11.67
11325,60,5 years,RENT,0,1,33.5,23.72,0,14.50958904,682,5,0,1878,0.206,25.89
8000,36,< 1 year,MORTGAGE,0,1,30,7.76,1,32.18630137,722,9,0,39183,0.602,25.8
16000,36,7 years,MORTGAGE,0,0,120,18.39,4,14.92328767,662,19,0,18187,0.636,14.99
10000,36,5 years,RENT,0,0,73,8.89,0,13.59178082,797,14,0,658,0.013,6.49
12575,60,10+ years,MORTGAGE,1,0,60,34.42,0,6.58630137,692,9,0,7909,0.76,20.2
35000,36,2 years,RENT,0,1,180,6.36,2,20.51506849,677,13,0,22378,0.794,14.49
5000,36,5 years,RENT,1,0,39.7,29.93,0,13.42465753,687,10,0,16673,0.589,13.98
3000,36,5 years,RENT,0,0,23,29.65,0,7.917808219,692,9,0,2793,0.341,17.57
10000,36,< 1 year,MORTGAGE,0,0,34,8.4,0,13.75890411,717,7,0,4754,0.66,12.49
7350,36,10+ years,RENT,1,0,45,15.01,0,13.25753425,692,7,0,5619,0.53,12.99
16500,36,n/a,MORTGAGE,0,1,65,13.46,0,21.68219178,667,11,0,16213,0.626,18.24
10000,36,3 years,MORTGAGE,0,0,40,22.59,0,9.506849315,692,15,0,16401,0.636,12.49
35000,36,10+ years,RENT,0,1,100,12.88,0,12.25753425,667,9,0,46102,0.676,14.49
8400,36,10+ years,MORTGAGE,1,0,60,10.82,5,13.00547945,667,11,0,5292,0.696,13.35
35000,36,8 years,MORTGAGE,1,0,320,13.76,0,26.6,727,16,0,65666,0.745,9.17
12000,36,8 years,RENT,0,0,40,21.09,1,27.10136986,667,11,0,9401,0.403,10.15
10500,60,< 1 year,RENT,1,0,38,13.17,0,6.334246575,687,25,0,10713,0.729,14.49
10000,36,2 years,RENT,0,1,40,16.32,1,12.92054795,672,16,1,7537,0.979,14.49
8500,36,4 years,RENT,0,0,38.7,22.26,1,8.506849315,677,11,0,7413,0.756,13.35
9000,36,2 years,RENT,0,0,75,9.63,1,10.00273973,667,7,0,9031,0.438,16.99
11400,60,7 years,RENT,1,0,26,17.96,0,8.506849315,747,5,0,1600,0.203,14.49
7000,36,10+ years,MORTGAGE,0,1,45.747,30.27,0,30.26849315,692,7,0,9503,0.864,13.98
10800,60,3 years,RENT,1,0,43.3,31.96,0,6.419178082,687,17,0,8373,0.761,18.99
24000,60,6 years,MORTGAGE,1,0,125,17.43,0,17.26027397,697,29,1,22695,0.233,18.99
24000,36,10+ years,MORTGAGE,1,0,77.2,11.46,0,21.76438356,687,10,0,16525,0.638,8.39
21000,36,5 years,MORTGAGE,0,1,77,33.82,1,15.26027397,662,11,0,11725,0.589,22.15
18000,36,4 years,MORTGAGE,0,0,43,27.32,0,11.42465753,692,9,0,18437,0.812,7.12
13000,36,7 years,RENT,0,0,67.4,13.03,0,12.25753425,662,7,1,11745,0.609,8.39
15000,36,8 years,MORTGAGE,1,0,95,25.68,1,13.84383562,707,14,0,19962,0.62,12.49
20000,60,7 years,MORTGAGE,1,0,114,29.59,0,24.43287671,717,22,0,60884,0.637,16.99
10000,36,10+ years,MORTGAGE,0,0,75,3.84,1,20.34520548,682,5,0,12822,0.493,10.15
18500,60,1 year,MORTGAGE,0,0,90,7.96,0,17.26027397,787,10,0,8944,0.169,9.17
12000,60,3 years,MORTGAGE,0,0,95,3.98,0,19.43013699,687,8,0,11188,0.3,14.99
24500,36,10+ years,MORTGAGE,0,1,53.64,7.94,0,16.09315068,727,6,0,13092,0.507,6.49
12000,36,10+ years,MORTGAGE,1,0,125,13.05,0,18.67945205,697,15,0,43850,0.658,10.15
22000,60,10+ years,MORTGAGE,1,0,70,23.45,1,27.93150685,682,12,0,22577,0.764,17.57
12000,60,10+ years,MORTGAGE,0,1,54,24.67,0,21.43013699,662,13,0,12111,0.708,17.57
15000,36,4 years,RENT,0,0,61,4.98,0,9.506849315,667,8,1,4766,0.2,13.98
3300,36,2 years,RENT,0,0,40,7.71,0,9.002739726,697,13,0,3225,0.424,8.39
19750,60,2 years,MORTGAGE,1,0,45,22.83,0,15.67945205,717,5,0,11246,0.865,19.52
11700,36,1 year,MORTGAGE,0,0,60,20.1,1,31.77260274,687,13,0,14524,0.362,11.67
20000,60,9 years,MORTGAGE,1,0,80,22.22,0,11.92054795,687,15,0,12857,0.615,14.49
9000,36,3 years,MORTGAGE,0,1,125,5.44,0,10.25479452,687,8,0,1071,0.116,13.98
20000,36,10+ years,RENT,1,0,131,16.01,1,12.00547945,697,6,0,19054,0.274,6.03
10400,36,8 years,RENT,0,0,42,26.14,0,9.506849315,682,6,0,1322,0.232,11.67
11000,36,2 years,RENT,0,0,36,21.23,0,7.421917808,672,9,0,9927,0.64,9.17
5825,36,10+ years,OWN,0,1,43,34.33,0,24.92876712,672,8,0,32495,0.973,19.52
35000,60,10+ years,MORTGAGE,0,1,152,21.87,0,28.35068493,702,8,0,20588,0.722,15.61
24000,60,10+ years,MORTGAGE,1,0,200,20.76,1,22.2630137,687,17,0,32986,0.675,13.98
9000,36,10+ years,RENT,0,0,42,12,0,9.589041096,672,10,0,5169,0.568,17.57
32000,60,9 years,RENT,0,1,80,26.48,0,28.68767123,692,18,0,27438,0.771,22.15
18000,36,10+ years,RENT,0,0,70,11.26,0,15.09315068,692,6,0,20339,0.576,8.39
12000,36,9 years,MORTGAGE,1,0,65,11.72,0,15.51232877,722,7,0,8091,0.529,8.39
10000,36,n/a,MORTGAGE,0,1,31.19,24.39,0,24.26575342,772,24,0,18472,0.242,9.17
10000,36,6 years,RENT,0,0,53,22.12,0,14.59178082,672,34,0,27963,0.832,15.61
20000,36,10+ years,RENT,1,0,68,15.48,0,8.756164384,682,7,1,3410,0.291,12.49
12000,60,2 years,MORTGAGE,1,0,60,23.2,0,32.10410959,662,13,1,6034,0.544,14.99
9000,36,10+ years,RENT,0,0,50,6,0,8.336986301,702,10,1,6882,0.248,10.99
6825,36,10+ years,MORTGAGE,0,0,118.3,15.39,0,20.9260274,687,12,1,4749,0.77,13.98
2800,36,10+ years,MORTGAGE,0,0,54,31,1,19.76438356,682,25,0,53390,0.595,20.2
10000,60,5 years,MORTGAGE,1,0,54.192,24.44,1,20.17808219,672,9,0,39030,0.825,20.99
8000,36,< 1 year,RENT,0,0,43,19.01,1,11.17260274,707,14,0,9925,0.302,7.69
20000,60,n/a,OWN,1,0,67,23.59,0,20.76438356,697,17,0,21489,0.709,14.99
8800,36,3 years,OWN,1,0,45,33.41,0,11.17260274,682,13,1,14776,0.489,16.29
24000,36,10+ years,MORTGAGE,1,0,78,26.74,0,16.59452055,717,9,0,24230,0.588,11.67
11550,36,6 years,MORTGAGE,1,0,42,20.03,1,9.254794521,692,12,0,11641,0.575,11.67
9600,36,5 years,MORTGAGE,0,0,27,31.51,0,10.3369863,702,14,0,10013,0.315,13.98
25000,60,4 years,MORTGAGE,1,0,113,18.47,1,11.33972603,687,10,0,14982,0.687,14.99
5375,36,10+ years,RENT,0,0,32,18.57,1,21.59726027,677,6,0,4614,0.75,16.29
5000,36,10+ years,OWN,1,0,118,13.64,0,19.2630137,667,9,1,3450,0.507,9.17
12000,36,10+ years,OWN,0,1,43.2,19.83,0,7.917808219,702,5,0,12187,0.786,12.49
15000,60,10+ years,MORTGAGE,0,1,89,4.17,0,12.84383562,667,10,1,10415,0.635,13.35
15225,60,1 year,OWN,0,0,35,31.31,0,28.85479452,697,9,0,53569,0.669,20.2
10000,36,1 year,RENT,0,0,70,25.84,0,11.42465753,662,8,0,7353,0.82,14.99
12000,36,10+ years,MORTGAGE,1,0,200,16.97,0,24.09863014,762,17,0,43081,0.535,6.03
29850,36,3 years,MORTGAGE,0,1,190,17.6,0,12.92054795,692,16,0,42918,0.462,12.49
23225,60,3 years,MORTGAGE,1,0,53,16.73,0,17.76164384,697,17,0,37271,0.275,19.52
20000,36,4 years,MORTGAGE,0,1,65,22.16,0,17.26027397,672,20,1,28928,0.603,12.49
